"","X1023","X10019","X1022","X10016","X1706","X10015","X1705","X10018","X1708","X10017","X1707","X10012","X1702","X10011","X1701","X10014","X1704","X10013","X1703","X321","X320","X10010","X202","X323","X201","X322","X204","X203","X1709","X206","X205","X208","X207","X209","X1016","X1015","X1018","X1810","X1017","X10009","X2101","X1012","X10008","X1011","X1014","X2103","X2102","X1013","X10005","X1815","X10007","X10006","X10001","X1812","X1811","X1019","X1814","X10002","X1813","X210","X2016","X1601","X2019","X2018","X2013","X2012","X2015","X2014","X1606","X1603","X1602","X220","X1605","X1604","X101","X103","X102","X104","X106","X901","X2020","X900","X903","X902","X2021","X905","X904","X907","X906","X909","X2006","X908","X2005","X2008","X2007","X1710","X2002","X2001","X2004","X2003","X2009","X110","X112","X111","X114","X113","X116","X910","X912","X911","X914","X2011","X913","X2010","X916","X915","X1502","X1501","X1508","X1507","X1504","X1503","X1506","X1505","X802","X801","X804","X803","X806","X805","X808","X807","X809","X811","X810","X813","X812","X1401","X1403","X1402","X1409","X1408","X1405","X1407","X1406","X9014","X701","X703","X702","X705","X704","X707","X706","X709","X9010","X708","X10021","X10020","X710","X712","X9007","X711","X714","X713","X715","X1302","X1301","X1304","X2510","X1309","X1306","X1305","X1308","X1307","X602","X601","X604","X603","X606","X605","X608","X607","X609","X1412","X2501","X1411","X1414","X2503","X2502","X1410","X2509","X2508","X2505","X2504","X2507","X2506","X611","X610","X613","X612","X615","X614","X617","X616","X619","X618","X3624","X1324","X1203","X1202","X1323","X1326","X1205","X1204","X1325","X3620","X1320","X1322","X1201","X1321","X1207","X1206","X1327","X1209","X1208","X620","X501","X622","X621","X503","X623","X502","X505","X504","X507","X506","X4162","X509","X508","X2402","X1313","X1312","X2401","X1315","X1314","X1311","X1310","X1317","X1316","X1319","X1318","X510","X512","X511","X514","X513","X515","X1104","X1103","X1106","X1105","X1102","X1101","X1904","X1903","X1906","X1905","X1108","X1107","X1902","X1109","X1901","X402","X1908","X401","X1907","X404","X403","X1909","X406","X405","X408","X407","X409","X2303","X2302","X2301","X1005","X1004","X1920","X1007","X1006","X1001","X2211","X2210","X2213","X1003","X1002","X1805","X1804","X1807","X1806","X1801","X1922","X1009","X1921","X1008","X1803","X1802","X301","X303","X302","X1808","X1010","X2204","X2203","X2206","X2205","X1111","X1110","X2201","X1112","X1915","X1914","X1917","X1911","X1910","X2207","X1913","X1912","X2209","X1919","X1918"
"5031",0,0,1,0,0,0,4,0,0,0,2,0,0,0,9,0,1,0,9,0,27,0,0,0,0,4,3,1,0,3,0,0,3,1,1,9,5,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,1,1,0,4,0,0,9,5,0,2,2,0,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0,1,0,1,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,0,0,0,1,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,3,1,0,0,0,1,4,0,6,1,5,0,6,0,1,16,3,0,3,0,1,5,7,0,0,0,0,2,2,3,0,2,0,3,0,0,1,0,0,0,5,0,0,1,2,0,0,0,0,0,32,5,40,1,0,0,0,0,4,0,1,0,4,0,0,5,1,0,0,0,0,0,0,3
"5245",0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,12,0,17,0,0,0,0,6,0,0,1,0,0,0,2,0,0,4,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,1,0,0,0,0,0,1,0,0,1,2,13,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,12,1,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,5,3,0,0,0,0,0,1,3,0,1,0,0,0,0,0,4,9,0,1,3,4,0,3,0,4,2,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,3,0,0,0,4,2,0,0,0,0,0,0,0,0,0,1,2,1,0,0,3,4,2,0,0,0,0,0,1,0,0,0,2,0,0,6,0,0,0,0,0,7,0,0,1,1,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,3,4,1,5,0,0,2,9,0,1,4,3,0,4,0,0,3,3,0,0,0,0,0,3,0,0,0,0,1,0,0,0,1,2,0,0,0,0,4,1,0,0,0,0,0,51,2,33,0,0,0,0,0,5,2,4,1,0,0,0,0,0,0,0,0,0,0,0,6
"5278",0,0,0,0,1,0,6,0,0,0,0,0,1,0,2,0,0,0,3,0,30,0,0,0,0,4,0,0,4,0,0,0,0,0,2,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,5,0,4,0,2,0,0,0,2,0,0,0,0,0,2,0,5,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,3,0,0,0,1,0,0,2,0,0,2,0,0,0,0,1,0,0,0,0,2,0,1,0,2,4,1,1,0,13,5,3,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,1,17,0,4,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,3,1,1,4,0,2,0,0,0,3,4,1,0,1,2,1,0,3,2,2,0,11,0,4,0,7,0,1,0,0,0,3,4,0,0,0,1,0,0,0,1,1,0,14,0,0,0,1,0,0,0,0,0,57,7,16,1,3,0,0,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"5380",0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,18,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,3,2,3,0,0,0,1,0,0,0,0,6,1,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,73,0,30,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3
"5432",0,0,0,0,0,0,3,0,0,0,0,0,1,0,7,0,1,0,5,0,37,0,0,0,0,2,0,0,0,6,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,3,0,0,5,2,0,3,1,4,14,6,1,0,7,0,10,0,5,2,1,0,0,2,0,0,0,0,5,2,0,0,0,1,0,0,2,0,0,0,0,7,0,0,0,0,0,9,0,3,0,0,0,0,2,0,0,1,0,1,0,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,8,1,1,5,6,0,4,4,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,1,0,0,0,3,0,0,0,5,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,2,0,1,0,0,2,1,3,7,7,3,0,6,2,7,1,4,3,10,0,5,0,0,2,9,0,0,0,0,0,7,1,0,7,2,3,0,0,0,15,2,0,2,0,1,2,3,2,0,0,0,6,46,1,12,3,0,0,0,0,9,2,2,1,0,0,1,6,5,0,0,0,4,0,0,6
"5496",0,0,2,0,1,0,5,0,0,0,0,0,1,0,2,0,0,0,2,0,32,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0,0,2,0,0,3,0,0,0,3,4,11,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,1,0,0,0,0,0,4,0,3,0,0,0,2,0,0,1,3,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1,0,3,23,0,3,3,0,1,0,0,2,6,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,2,0,0,1,0,1,0,1,0,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,0,1,0,0,0,3,6,3,0,0,3,2,7,0,4,8,13,0,8,0,0,0,7,0,0,0,0,0,12,2,0,4,0,3,0,0,0,10,3,0,1,0,1,2,2,1,0,0,0,0,36,3,19,2,0,0,0,0,6,0,1,0,3,4,0,1,3,0,0,1,2,0,2,9
"5509",0,0,1,0,2,0,1,0,0,0,2,0,5,0,2,0,1,0,5,0,31,0,0,0,3,2,1,0,6,2,0,0,0,0,0,3,5,0,1,0,0,1,0,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,1,0,0,2,0,1,0,0,1,7,4,9,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,1,0,0,0,1,2,0,1,0,0,5,0,5,7,1,8,14,0,3,3,0,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,1,4,0,2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,8,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,4,0,0,0,0,0,1,0,0,2,0,4,0,0,8,0,0,4,9,1,0,3,0,1,3,14,0,0,0,0,0,3,1,0,4,0,3,0,0,1,2,1,0,0,0,11,4,1,1,0,0,0,5,37,0,24,0,0,0,0,0,4,1,0,0,0,0,0,1,6,0,0,0,1,0,0,1
"5615",4,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,6,0,0,6,2,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,1,0,5,0,0,0,0,0,1,0,0,15,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,53,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5668",0,1,2,0,0,0,8,0,0,0,0,0,1,0,1,0,0,0,2,0,53,0,0,0,0,1,0,0,0,0,0,0,2,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,1,0,0,0,0,2,0,0,5,3,1,16,3,0,0,0,4,8,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,2,0,2,0,0,4,0,3,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,3,6,1,6,1,0,6,9,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,5,0,0,1,0,0,0,0,0,2,0,0,2,9,0,0,5,9,0,0,0,0,2,0,0,0,0,0,0,3,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,0,3,1,0,0,1,0,1,0,0,2,1,1,1,2,1,5,1,2,7,4,0,2,0,1,0,5,0,1,0,0,0,2,2,0,2,0,3,0,0,3,5,5,0,0,0,0,0,2,0,0,1,0,2,46,1,37,0,0,0,0,0,10,3,0,0,0,1,0,6,0,0,0,0,1,0,0,4
"5686",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,0,8,1,0,0,1,0,0,1,0,0,10,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,1,0,0,0,0,4,0,1,0,0,0,0,6,0,0,1,2,0,0,1,2,1,0,1,0,1,0,0,0,1,0,0,0,2,0,0,0,2,2,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,3,0,1,0,2,0,6,1,0,9,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,4,0,10,0,0,0,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,7,3,2,0,1,1,0,8,1,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,14,22,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,21,3,0,5,0,0,0,0,0,0,3,3,0,0,2,0,0,3,8,0,0,15,0,10,0,2,0,0,0,0,0,2,0,0,5,1,1,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,34,1,29,0,0,0,0,0,6,2,2,0,0,4,0,0,7,0,0,0,0,0,0,3
"5737",0,0,1,0,2,0,2,0,0,0,0,0,2,0,3,0,1,0,2,0,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,5,4,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,2,6,2,8,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,3,0,2,0,2,0,0,3,0,1,1,0,0,0,2,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1,6,0,1,3,4,3,0,1,2,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5,1,3,0,1,0,0,0,1,2,0,0,0,11,0,0,2,1,0,0,0,0,1,0,0,2,0,0,0,5,2,1,1,0,1,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,1,0,0,1,2,5,1,0,0,0,2,6,2,3,2,1,2,1,0,3,9,7,0,0,0,1,1,3,0,1,0,0,0,2,2,1,1,0,1,0,0,0,3,2,0,0,1,0,3,0,0,0,0,0,3,47,2,13,3,0,0,1,0,3,5,2,0,2,1,1,2,1,0,0,0,2,0,0,6
"6228",0,2,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,17,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,3,3,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,3,0,0,4,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,2,2,0,0,0,0,3,3,3,0,1,1,5,0,0,11,0,0,9,0,3,2,3,0,2,0,0,0,5,1,0,3,0,3,0,0,0,4,1,0,0,0,3,2,0,0,0,0,0,0,40,1,22,1,0,0,0,0,3,2,2,0,6,0,0,1,2,0,0,0,0,0,0,2
"6581",0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,39,0,0,0,0,0,0,0,3,1,0,0,0,0,4,8,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,5,0,3,36,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,2,0,3,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,2,0,0,0,2,3,0,3,4,1,2,7,0,2,3,0,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,1,0,5,0,0,0,0,1,0,0,0,0,5,0,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,1,0,0,0,0,0,1,4,2,1,0,2,2,1,0,11,10,3,1,8,0,1,1,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,3,1,0,0,0,2,0,0,0,0,0,0,0,34,0,22,0,0,0,0,0,3,4,0,0,0,0,0,1,0,0,0,1,1,0,1,3
"6755",3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,24,0,0,0,0,0,1,0,0,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,8,0,3,3,0,3,12,0,2,3,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,1,0,0,2,0,4,0,0,3,1,0,3,0,0,0,0,0,0,0,0,0,3,3,0,1,0,2,0,0,0,1,0,0,0,0,0,1,4,0,0,0,0,0,34,1,20,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4
"6831",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,6,0,22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5,0,0,9,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,5,0,2,6,2,6,3,0,5,1,2,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,5,0,0,0,0,0,1,0,0,0,0,10,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0,0,1,0,0,1,1,0,1,0,0,2,4,0,0,3,1,2,0,4,9,2,0,5,0,2,0,0,0,1,0,0,0,2,3,0,1,2,2,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,2,39,0,4,1,0,0,0,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1
"7642",9,0,0,0,1,2,0,0,0,0,0,0,3,0,1,0,3,0,3,0,44,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,4,0,1,0,0,0,0,5,0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,2,0,9,0,0,0,0,0,0,2,1,0,1,1,1,2,2,0,0,0,9,3,0,0,4,0,0,0,6,3,0,0,0,3,0,0,1,0,2,0,0,1,1,0,0,1,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,3,0,0,2,0,0,0,0,0,0,0,0,4,1,0,3,3,3,3,2,0,2,6,0,9,0,0,0,0,1,0,0,4,0,0,0,1,0,0,0,1,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,7,0,1,0,1,1,0,2,3,0,0,0,1,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,2,0,0,0,0,3,1,3,0,0,1,4,2,6,4,7,1,3,1,4,0,1,6,3,1,7,2,1,0,4,0,0,0,0,0,2,3,0,3,0,3,0,0,2,4,0,0,0,0,1,2,4,0,0,0,0,0,52,0,30,1,0,0,0,0,2,1,2,2,7,0,0,1,3,0,0,0,0,0,1,18
"8176",0,0,0,0,0,8,2,0,0,0,0,0,1,0,0,0,0,0,0,1,39,0,0,0,0,0,0,0,0,0,0,0,8,2,0,3,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,4,0,0,0,0,0,2,0,0,0,1,0,1,14,2,0,0,0,4,3,0,0,2,1,0,0,2,4,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,1,2,0,4,0,1,0,0,0,0,1,4,0,0,0,0,1,0,0,4,1,3,1,5,0,3,0,0,12,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1,0,0,0,0,5,0,2,0,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2,2,3,0,0,2,0,3,0,2,4,1,0,3,0,0,1,1,0,0,0,0,8,2,2,0,1,0,1,0,0,1,3,2,1,0,0,1,0,0,0,0,0,0,0,20,2,24,0,0,0,1,0,3,3,1,0,0,1,0,0,1,0,0,0,0,0,0,2
"8254",0,0,1,0,1,0,2,0,0,0,0,0,1,0,1,0,0,0,1,0,20,0,0,0,0,0,4,0,0,0,0,0,5,0,0,4,2,0,1,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,1,0,1,0,0,0,2,15,3,0,0,2,0,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,4,5,5,0,1,0,1,2,0,12,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,3,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,2,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,3,0,0,1,0,3,0,1,13,3,0,7,1,1,0,5,0,0,1,0,0,2,4,0,5,0,5,0,0,0,4,3,0,0,0,0,0,1,0,0,0,0,0,51,4,32,0,0,0,0,0,1,2,0,2,0,0,0,0,1,0,0,0,3,0,0,0
"8375",0,0,1,0,0,0,2,0,0,0,0,0,3,0,1,0,0,0,0,0,28,0,0,0,0,0,3,1,0,0,0,3,2,8,0,5,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,5,0,0,0,1,6,0,0,0,3,0,2,0,2,0,0,0,1,11,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,7,6,0,2,0,1,4,5,0,1,5,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,1,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,2,0,3,0,0,3,1,7,0,1,4,6,0,7,0,4,1,3,0,0,0,0,0,1,0,0,0,0,3,0,0,0,4,1,0,0,0,2,0,1,0,0,0,0,1,30,2,12,0,0,0,0,0,2,1,2,0,3,0,0,1,1,0,0,0,0,0,0,2
